RiskPerformance,ExternalRiskEstimate,MSinceOldestTradeOpen,MSinceMostRecentTradeOpen,AverageMInFile,NumSatisfactoryTrades,NumTrades60Ever2DerogPubRec,NumTrades90Ever2DerogPubRec,PercentTradesNeverDelq,MSinceMostRecentDelq,MaxDelq2PublicRecLast12M,MaxDelqEver,NumTotalTrades,NumTradesOpeninLast12M,PercentInstallTrades,MSinceMostRecentInqexcl7days,NumInqLast6M,NumInqLast6Mexcl7days,NetFractionRevolvingBurden,NetFractionInstallBurden,NumRevolvingTradesWBalance,NumInstallTradesWBalance,NumBank2NatlTradesWHighUtilization,PercentTradesWBalance
0,"[78.50, 80.50)","[184.50, 216.50)","(-inf, 1.50)","[97.50, 116.50)","[21.50, 24.50)","(-inf, 0.50)","(-inf, 0.50)","[91.50, 95.50)","[46.50, inf)","[5.50, 6.50)","[5.50, 6.50)","[27.50, 41.50)","[2.50, 3.50)","[28.50, 35.50)","(-inf, 0.50)","[0.50, 1.50)","[0.50, 1.50)","[14.50, 23.50)",Special,"[5.50, 7.50)",Special,"(-inf, 0.50)","[48.50, 60.50)"
0,"[78.50, 80.50)","[263.50, 383.50)","[9.50, 19.50)","[74.50, 81.50)","[24.50, 31.50)","(-inf, 0.50)","(-inf, 0.50)","[97.50, inf)",Special,"[6.50, inf)","[6.50, inf)","[27.50, 41.50)","(-inf, 0.50)","[28.50, 35.50)","(-inf, 0.50)","[0.50, 1.50)","[0.50, 1.50)","[47.50, 59.50)",Special,"[2.50, 3.50)","[1.50, 2.50)","(-inf, 0.50)","[68.50, 73.50)"
0,"[78.50, 80.50)","[383.50, inf)","[19.50, inf)","[116.50, inf)","[13.50, 17.50)","[0.50, 1.50)","[0.50, 1.50)","[97.50, inf)",Special,"[5.50, 6.50)","[6.50, inf)","[13.50, 17.50)","(-inf, 0.50)","(-inf, 24.50)",Special,"(-inf, 0.50)","(-inf, 0.50)","(-inf, 6.50)",Special,"(-inf, 2.50)","(-inf, 1.50)","(-inf, 0.50)","[48.50, 60.50)"
0,Special,Special,Special,Special,Special,Special,Special,Special,Special,Special,Special,Special,Special,Special,Special,Special,Special,Special,Special,Special,Special,Special,Special
0,"[84.50, 87.50)","[134.50, 147.50)","[19.50, inf)","[74.50, 81.50)","[24.50, 31.50)","(-inf, 0.50)","(-inf, 0.50)","[97.50, inf)",Special,"[6.50, inf)","[6.50, inf)","[21.50, 27.50)","(-inf, 0.50)","(-inf, 24.50)","(-inf, 0.50)","[1.50, 3.50)","[1.50, 2.50)","(-inf, 6.50)",Special,"[2.50, 3.50)","(-inf, 1.50)","(-inf, 0.50)","[48.50, 60.50)"
0,"[84.50, 87.50)","[263.50, 383.50)","(-inf, 1.50)","[116.50, inf)","[21.50, 24.50)","(-inf, 0.50)","(-inf, 0.50)","[97.50, inf)",Special,"[6.50, inf)","[6.50, inf)","[21.50, 27.50)","[1.50, 2.50)","[24.50, 28.50)",Special,"(-inf, 0.50)","(-inf, 0.50)","[6.50, 14.50)","[33.50, 64.50)","[4.50, 5.50)","[1.50, 2.50)","[0.50, 1.50)","[68.50, 73.50)"
0,"[70.50, 73.50)","[62.50, 91.50)","[9.50, 19.50)","[30.50, 41.50)","[11.50, 13.50)","[0.50, 1.50)","[0.50, 1.50)","[97.50, inf)",Special,"[5.50, 6.50)","[6.50, inf)","[11.50, 13.50)","(-inf, 0.50)","(-inf, 24.50)","[1.50, 10.50)","(-inf, 0.50)","(-inf, 0.50)","[14.50, 23.50)","(-inf, 33.50)","[4.50, 5.50)","(-inf, 1.50)","(-inf, 0.50)","[87.50, 98.00)"
0,"[70.50, 73.50)","[184.50, 216.50)","[9.50, 19.50)","[81.50, 97.50)","[38.50, inf)","(-inf, 0.50)","(-inf, 0.50)","[97.50, inf)",Special,"[6.50, inf)","[6.50, inf)","[27.50, 41.50)","(-inf, 0.50)","[24.50, 28.50)","[1.50, 10.50)","(-inf, 0.50)","(-inf, 0.50)","[37.50, 47.50)",Special,"[7.50, 9.50)","[3.50, 4.50)","[3.50, inf)","[48.50, 60.50)"
0,"[80.50, 84.50)","[184.50, 216.50)","[1.50, 9.50)","[64.50, 69.50)","[13.50, 17.50)","(-inf, 0.50)","(-inf, 0.50)","[83.50, 88.50)","[17.50, 31.50)","[5.50, 6.50)","[5.50, 6.50)","[13.50, 17.50)","[2.50, 3.50)","[28.50, 35.50)",Special,"(-inf, 0.50)","(-inf, 0.50)","(-inf, 6.50)",Special,"[2.50, 3.50)","(-inf, 1.50)","(-inf, 0.50)","[32.50, 48.50)"
0,"[80.50, 84.50)","[184.50, 216.50)","[19.50, inf)","[97.50, 116.50)","[21.50, 24.50)","(-inf, 0.50)","(-inf, 0.50)","[97.50, inf)",Special,"[6.50, inf)","[6.50, inf)","[21.50, 27.50)","(-inf, 0.50)","(-inf, 24.50)","(-inf, 0.50)","[3.50, inf)","[3.50, inf)","[14.50, 23.50)",Special,"(-inf, 2.50)","(-inf, 1.50)",Special,"[48.50, 60.50)"
1,"[63.50, 65.50)","[62.50, 91.50)","(-inf, 1.50)","[30.50, 41.50)","[8.50, 11.50)","[1.50, 2.50)","[1.50, inf)","[69.50, 83.50)","[31.50, 46.50)","[5.50, 6.50)","[2.50, 5.50)","[11.50, 13.50)","[1.50, 2.50)","[52.50, 59.50)","[1.50, 10.50)","[0.50, 1.50)","[0.50, 1.50)","[31.50, 37.50)","[33.50, 64.50)","(-inf, 2.50)","[2.50, 3.50)","[0.50, 1.50)","[98.00, inf)"
1,"[67.50, 70.50)","[383.50, inf)","[19.50, inf)","[116.50, inf)","[8.50, 11.50)","[0.50, 1.50)","[0.50, 1.50)","[97.50, inf)",Special,"[5.50, 6.50)","[6.50, inf)","[11.50, 13.50)","(-inf, 0.50)","(-inf, 24.50)",Special,"(-inf, 0.50)","(-inf, 0.50)","[14.50, 23.50)",Special,"[5.50, 7.50)",Special,"(-inf, 0.50)","[73.50, 75.50)"
1,"(-inf, 59.50)","[383.50, inf)","[1.50, 9.50)","[97.50, 116.50)","[24.50, 31.50)","[0.50, 1.50)","[0.50, 1.50)","[69.50, 83.50)","(-inf, 3.50)","(-inf, 5.50)","(-inf, 2.50)","[27.50, 41.50)","[1.50, 2.50)","[24.50, 28.50)","[1.50, 10.50)","[0.50, 1.50)","[0.50, 1.50)","(-inf, 6.50)","[64.50, 71.50)","[4.50, 5.50)","[1.50, 2.50)","(-inf, 0.50)","[32.50, 48.50)"
0,"[80.50, 84.50)","[147.50, 169.50)","[9.50, 19.50)","[64.50, 69.50)","[21.50, 24.50)","(-inf, 0.50)","(-inf, 0.50)","[95.50, 97.50)","[31.50, 46.50)","[5.50, 6.50)","[5.50, 6.50)","[21.50, 27.50)","[2.50, 3.50)","[28.50, 35.50)","[1.50, 10.50)","(-inf, 0.50)","(-inf, 0.50)","[6.50, 14.50)",Special,"(-inf, 2.50)","[1.50, 2.50)","(-inf, 0.50)","[75.50, 80.50)"
0,"[87.50, inf)","[263.50, 383.50)","[9.50, 19.50)","[116.50, inf)","[17.50, 21.50)","(-inf, 0.50)","(-inf, 0.50)","[97.50, inf)",Special,"[6.50, inf)","[6.50, inf)","[17.50, 21.50)","(-inf, 0.50)","[24.50, 28.50)",Special,"(-inf, 0.50)","(-inf, 0.50)","(-inf, 6.50)",Special,"[2.50, 3.50)",Special,"(-inf, 0.50)","[32.50, 48.50)"
0,"[80.50, 84.50)","[216.50, 263.50)","(-inf, 1.50)","[81.50, 97.50)","[31.50, 38.50)","(-inf, 0.50)","(-inf, 0.50)","[97.50, inf)",Special,"[6.50, inf)","[6.50, inf)","[27.50, 41.50)","[3.50, 4.50)","[52.50, 59.50)","[0.50, 1.50)","[0.50, 1.50)","[0.50, 1.50)","(-inf, 6.50)","[64.50, 71.50)","[5.50, 7.50)","[4.50, inf)","[0.50, 1.50)","[80.50, 87.50)"
0,"[78.50, 80.50)","[263.50, 383.50)","[19.50, inf)","[116.50, inf)","[17.50, 21.50)","(-inf, 0.50)","(-inf, 0.50)","[97.50, inf)",Special,"[6.50, inf)","[6.50, inf)","[17.50, 21.50)","(-inf, 0.50)","[28.50, 35.50)","[10.50, inf)","(-inf, 0.50)","(-inf, 0.50)","[37.50, 47.50)","[33.50, 64.50)","[7.50, 9.50)","[1.50, 2.50)","[0.50, 1.50)","[80.50, 87.50)"
0,"[80.50, 84.50)","(-inf, 62.50)","[1.50, 9.50)","(-inf, 30.50)","[11.50, 13.50)","(-inf, 0.50)","(-inf, 0.50)","[97.50, inf)",Special,"[6.50, inf)","[6.50, inf)","[11.50, 13.50)","[0.50, 1.50)","[42.50, 46.50)","(-inf, 0.50)","[0.50, 1.50)","[0.50, 1.50)","(-inf, 6.50)","[33.50, 64.50)","(-inf, 2.50)","[1.50, 2.50)","(-inf, 0.50)","[48.50, 60.50)"
0,Special,Special,Special,Special,Special,Special,Special,Special,Special,Special,Special,Special,Special,Special,Special,Special,Special,Special,Special,Special,Special,Special,Special
0,"(-inf, 59.50)","[184.50, 216.50)","[19.50, inf)","[81.50, 97.50)","[11.50, 13.50)","(-inf, 0.50)","(-inf, 0.50)","[83.50, 88.50)","[3.50, 8.50)","(-inf, 5.50)","[5.50, 6.50)","[13.50, 17.50)","(-inf, 0.50)","[52.50, 59.50)","[0.50, 1.50)","[3.50, inf)","[3.50, inf)","[78.50, inf)",Special,"(-inf, 2.50)","(-inf, 1.50)","[1.50, 2.50)","[98.00, inf)"
1,"[70.50, 73.50)","[263.50, 383.50)","[1.50, 9.50)","[81.50, 97.50)","[24.50, 31.50)","[1.50, 2.50)","[1.50, inf)","[88.50, 91.50)","[31.50, 46.50)","[5.50, 6.50)","[5.50, 6.50)","[27.50, 41.50)","[1.50, 2.50)","[52.50, 59.50)","[0.50, 1.50)","[3.50, inf)","[3.50, inf)","[31.50, 37.50)","[71.50, 85.50)","[3.50, 4.50)","[4.50, inf)","(-inf, 0.50)","[80.50, 87.50)"
0,"[80.50, 84.50)","[184.50, 216.50)","[1.50, 9.50)","[81.50, 97.50)","[17.50, 21.50)","(-inf, 0.50)","(-inf, 0.50)","[91.50, 95.50)","[46.50, inf)","[5.50, 6.50)","[5.50, 6.50)","[27.50, 41.50)","[3.50, 4.50)","[24.50, 28.50)","[1.50, 10.50)","[0.50, 1.50)","[0.50, 1.50)","(-inf, 6.50)",Special,"[2.50, 3.50)","(-inf, 1.50)","(-inf, 0.50)","[32.50, 48.50)"
0,"[80.50, 84.50)","[91.50, 119.50)","[19.50, inf)","[64.50, 69.50)","[5.50, 8.50)","(-inf, 0.50)","(-inf, 0.50)","[97.50, inf)",Special,"[6.50, inf)","[6.50, inf)","(-inf, 8.50)","(-inf, 0.50)","[28.50, 35.50)",Special,"(-inf, 0.50)","(-inf, 0.50)","[6.50, 14.50)",Special,"(-inf, 2.50)","(-inf, 1.50)","(-inf, 0.50)","[73.50, 75.50)"
0,"[87.50, inf)","[383.50, inf)","[1.50, 9.50)","[97.50, 116.50)","[17.50, 21.50)","(-inf, 0.50)","(-inf, 0.50)","[97.50, inf)",Special,"[6.50, inf)","[6.50, inf)","[17.50, 21.50)","[0.50, 1.50)","[35.50, 42.50)","[1.50, 10.50)","[0.50, 1.50)","[0.50, 1.50)","(-inf, 6.50)",Special,"(-inf, 2.50)","(-inf, 1.50)","(-inf, 0.50)","[32.50, 48.50)"
0,"[78.50, 80.50)","[216.50, 263.50)","[1.50, 9.50)","[97.50, 116.50)","[24.50, 31.50)","(-inf, 0.50)","(-inf, 0.50)","[91.50, 95.50)","[8.50, 17.50)","[5.50, 6.50)","[5.50, 6.50)","[21.50, 27.50)","[1.50, 2.50)","(-inf, 24.50)",Special,"(-inf, 0.50)","(-inf, 0.50)","[6.50, 14.50)","(-inf, 33.50)","[3.50, 4.50)","[1.50, 2.50)","[0.50, 1.50)","[48.50, 60.50)"
0,"[63.50, 65.50)","[263.50, 383.50)","[1.50, 9.50)","[81.50, 97.50)","[24.50, 31.50)","[0.50, 1.50)","[0.50, 1.50)","[97.50, inf)",Special,"[5.50, 6.50)","[6.50, inf)","[21.50, 27.50)","[3.50, 4.50)","[42.50, 46.50)",Special,"(-inf, 0.50)","(-inf, 0.50)","[47.50, 59.50)","[85.50, inf)","[5.50, 7.50)","[1.50, 2.50)","[1.50, 2.50)","[60.50, 66.50)"
0,"[87.50, inf)","[216.50, 263.50)","[1.50, 9.50)","[74.50, 81.50)","[24.50, 31.50)","(-inf, 0.50)","(-inf, 0.50)","[97.50, inf)",Special,"[6.50, inf)","[6.50, inf)","[27.50, 41.50)","[4.50, inf)","[28.50, 35.50)","[10.50, inf)","(-inf, 0.50)","(-inf, 0.50)","(-inf, 6.50)","[64.50, 71.50)","[5.50, 7.50)","[3.50, 4.50)","(-inf, 0.50)","[66.50, 68.50)"
0,"[75.50, 78.50)","[216.50, 263.50)","[19.50, inf)","[97.50, 116.50)","[21.50, 24.50)","[2.50, inf)","[0.50, 1.50)","[88.50, 91.50)","[31.50, 46.50)","[5.50, 6.50)","[2.50, 5.50)","[21.50, 27.50)","(-inf, 0.50)","[52.50, 59.50)","(-inf, 0.50)","[0.50, 1.50)","[0.50, 1.50)","(-inf, 6.50)","[33.50, 64.50)","[2.50, 3.50)","[1.50, 2.50)","(-inf, 0.50)","[60.50, 66.50)"
0,"[78.50, 80.50)","[216.50, 263.50)","[1.50, 9.50)","[97.50, 116.50)","[21.50, 24.50)","[2.50, inf)","[0.50, 1.50)","[69.50, 83.50)","[17.50, 31.50)","[5.50, 6.50)","[2.50, 5.50)","[27.50, 41.50)","[0.50, 1.50)","(-inf, 24.50)","[0.50, 1.50)","[0.50, 1.50)","[0.50, 1.50)","(-inf, 6.50)",Special,"(-inf, 2.50)","(-inf, 1.50)","(-inf, 0.50)","(-inf, 32.50)"
0,"[75.50, 78.50)","[169.50, 184.50)","[9.50, 19.50)","[97.50, 116.50)","[17.50, 21.50)","(-inf, 0.50)","(-inf, 0.50)","[97.50, inf)",Special,"[6.50, inf)","[6.50, inf)","[21.50, 27.50)","(-inf, 0.50)","[52.50, 59.50)","[0.50, 1.50)","[0.50, 1.50)","[0.50, 1.50)","[37.50, 47.50)","[85.50, inf)","[3.50, 4.50)","[1.50, 2.50)","(-inf, 0.50)","[98.00, inf)"
1,"[70.50, 73.50)","[147.50, 169.50)","[9.50, 19.50)","[74.50, 81.50)","[5.50, 8.50)","(-inf, 0.50)","(-inf, 0.50)","[97.50, inf)",Special,"[6.50, inf)","[6.50, inf)","(-inf, 8.50)","[1.50, 2.50)","[28.50, 35.50)","[0.50, 1.50)","[0.50, 1.50)","[0.50, 1.50)","[59.50, 78.50)","(-inf, 33.50)","(-inf, 2.50)","[1.50, 2.50)","[0.50, 1.50)","[73.50, 75.50)"
0,"[78.50, 80.50)","[184.50, 216.50)","[9.50, 19.50)","[81.50, 97.50)","[31.50, 38.50)","(-inf, 0.50)","(-inf, 0.50)","[97.50, inf)",Special,"[6.50, inf)","[6.50, inf)","[27.50, 41.50)","[0.50, 1.50)","[28.50, 35.50)","(-inf, 0.50)","[0.50, 1.50)","[0.50, 1.50)","[31.50, 37.50)","[64.50, 71.50)","(-inf, 2.50)","[1.50, 2.50)","[0.50, 1.50)","[32.50, 48.50)"
0,"[75.50, 78.50)","[119.50, 134.50)","[1.50, 9.50)","[69.50, 74.50)","[5.50, 8.50)","(-inf, 0.50)","(-inf, 0.50)","[83.50, 88.50)","[8.50, 17.50)","[5.50, 6.50)","[5.50, 6.50)","(-inf, 8.50)","[0.50, 1.50)","[28.50, 35.50)",Special,"(-inf, 0.50)","(-inf, 0.50)","[47.50, 59.50)","(-inf, 33.50)","(-inf, 2.50)","(-inf, 1.50)","(-inf, 0.50)","[48.50, 60.50)"
1,"[75.50, 78.50)","[184.50, 216.50)","[1.50, 9.50)","[54.50, 64.50)","[8.50, 11.50)","(-inf, 0.50)","(-inf, 0.50)","[97.50, inf)",Special,"[6.50, inf)","[6.50, inf)","[8.50, 11.50)","[0.50, 1.50)","[52.50, 59.50)","[1.50, 10.50)","(-inf, 0.50)","(-inf, 0.50)","[59.50, 78.50)","[71.50, 85.50)","[3.50, 4.50)","[3.50, 4.50)","(-inf, 0.50)","[98.00, inf)"
1,"[70.50, 73.50)","[91.50, 119.50)","[1.50, 9.50)","[41.50, 48.50)","[17.50, 21.50)","[0.50, 1.50)","(-inf, 0.50)","[91.50, 95.50)","[46.50, inf)","[5.50, 6.50)","[2.50, 5.50)","[17.50, 21.50)","[0.50, 1.50)","[42.50, 46.50)","[10.50, inf)","(-inf, 0.50)","(-inf, 0.50)","[47.50, 59.50)","[85.50, inf)","[4.50, 5.50)","[3.50, 4.50)","(-inf, 0.50)","[98.00, inf)"
0,"[65.50, 67.50)","[263.50, 383.50)","[19.50, inf)","[116.50, inf)","[24.50, 31.50)","[0.50, 1.50)","(-inf, 0.50)","[88.50, 91.50)","[3.50, 8.50)","(-inf, 5.50)","[2.50, 5.50)","[27.50, 41.50)","(-inf, 0.50)","[24.50, 28.50)","[1.50, 10.50)","(-inf, 0.50)","(-inf, 0.50)","[37.50, 47.50)",Special,"[5.50, 7.50)","[1.50, 2.50)","[2.50, 3.50)","[60.50, 66.50)"
0,"[59.50, 63.50)","[216.50, 263.50)","[1.50, 9.50)","[81.50, 97.50)","[24.50, 31.50)","(-inf, 0.50)","(-inf, 0.50)","[88.50, 91.50)","[3.50, 8.50)","(-inf, 5.50)","[5.50, 6.50)","[27.50, 41.50)","[1.50, 2.50)","[28.50, 35.50)","[1.50, 10.50)","[0.50, 1.50)","[0.50, 1.50)","[59.50, 78.50)","[85.50, inf)","[7.50, 9.50)","[2.50, 3.50)","[1.50, 2.50)","[80.50, 87.50)"
1,"[73.50, 75.50)","[62.50, 91.50)","[1.50, 9.50)","[30.50, 41.50)","[13.50, 17.50)","(-inf, 0.50)","(-inf, 0.50)","[97.50, inf)",Special,"[6.50, inf)","[6.50, inf)","[13.50, 17.50)","[0.50, 1.50)","[59.50, inf)","[10.50, inf)","(-inf, 0.50)","(-inf, 0.50)","[47.50, 59.50)","[71.50, 85.50)","[2.50, 3.50)","[3.50, 4.50)","(-inf, 0.50)","[98.00, inf)"
1,"[65.50, 67.50)","(-inf, 62.50)","[1.50, 9.50)","[30.50, 41.50)","[5.50, 8.50)","[0.50, 1.50)","[0.50, 1.50)","[88.50, 91.50)","[3.50, 8.50)","(-inf, 5.50)","[2.50, 5.50)","[8.50, 11.50)","[1.50, 2.50)","[52.50, 59.50)","[1.50, 10.50)","[0.50, 1.50)","[0.50, 1.50)","(-inf, 6.50)","[71.50, 85.50)","(-inf, 2.50)","[2.50, 3.50)","(-inf, 0.50)","[80.50, 87.50)"
1,"[59.50, 63.50)","[134.50, 147.50)","[1.50, 9.50)","[69.50, 74.50)","[24.50, 31.50)","[0.50, 1.50)","[0.50, 1.50)","[95.50, 97.50)","[3.50, 8.50)","(-inf, 5.50)","[5.50, 6.50)","[27.50, 41.50)","[2.50, 3.50)","[59.50, inf)","[1.50, 10.50)","(-inf, 0.50)","(-inf, 0.50)","[31.50, 37.50)","[85.50, inf)","[2.50, 3.50)","[4.50, inf)","[0.50, 1.50)","[87.50, 98.00)"
1,"[87.50, inf)","[263.50, 383.50)","[19.50, inf)","[116.50, inf)","[13.50, 17.50)","(-inf, 0.50)","(-inf, 0.50)","[97.50, inf)",Special,"[6.50, inf)","[6.50, inf)","[13.50, 17.50)","(-inf, 0.50)","[28.50, 35.50)","(-inf, 0.50)","[3.50, inf)","[3.50, inf)","(-inf, 6.50)",Special,"(-inf, 2.50)","[1.50, 2.50)","(-inf, 0.50)","[48.50, 60.50)"
1,"[59.50, 63.50)","[216.50, 263.50)","(-inf, 1.50)","[97.50, 116.50)","[24.50, 31.50)","[1.50, 2.50)","[1.50, inf)","[97.50, inf)",Special,"[5.50, 6.50)","[6.50, inf)","[27.50, 41.50)","[1.50, 2.50)","(-inf, 24.50)","[0.50, 1.50)","[1.50, 3.50)","[2.50, 3.50)","[59.50, 78.50)","[85.50, inf)","[9.50, inf)","[2.50, 3.50)","[3.50, inf)","[87.50, 98.00)"
1,"[59.50, 63.50)","[91.50, 119.50)","[1.50, 9.50)","[30.50, 41.50)","[11.50, 13.50)","[0.50, 1.50)","[0.50, 1.50)","[97.50, inf)",Special,"[6.50, inf)","[6.50, inf)","[13.50, 17.50)","[3.50, 4.50)","[59.50, inf)","(-inf, 0.50)","[0.50, 1.50)","[0.50, 1.50)","[59.50, 78.50)","[85.50, inf)","(-inf, 2.50)","[2.50, 3.50)",Special,"[98.00, inf)"
1,"[59.50, 63.50)","[119.50, 134.50)","[1.50, 9.50)","[30.50, 41.50)","(-inf, 5.50)","[0.50, 1.50)","[0.50, 1.50)","[97.50, inf)",Special,"[6.50, inf)","[6.50, inf)","(-inf, 8.50)","[2.50, 3.50)","[59.50, inf)","(-inf, 0.50)","[0.50, 1.50)","[0.50, 1.50)","[78.50, inf)","[71.50, 85.50)","(-inf, 2.50)","[2.50, 3.50)","[0.50, 1.50)","[98.00, inf)"
1,"[63.50, 65.50)","(-inf, 62.50)","[1.50, 9.50)","(-inf, 30.50)","[11.50, 13.50)","[1.50, 2.50)","[1.50, inf)","[97.50, inf)",Special,"[5.50, 6.50)","[6.50, inf)","[13.50, 17.50)","[1.50, 2.50)","[59.50, inf)","(-inf, 0.50)","[1.50, 3.50)","[1.50, 2.50)","[14.50, 23.50)","[64.50, 71.50)","(-inf, 2.50)","[1.50, 2.50)",Special,"[98.00, inf)"
1,"(-inf, 59.50)","[119.50, 134.50)","[9.50, 19.50)","[48.50, 54.50)","[13.50, 17.50)","[0.50, 1.50)","(-inf, 0.50)","[69.50, 83.50)","[3.50, 8.50)","(-inf, 5.50)","[2.50, 5.50)","[13.50, 17.50)","[0.50, 1.50)","[59.50, inf)","(-inf, 0.50)","(-inf, 0.50)","(-inf, 0.50)","[78.50, inf)","[33.50, 64.50)","[2.50, 3.50)","[4.50, inf)","[1.50, 2.50)","[87.50, 98.00)"
1,"[59.50, 63.50)","[119.50, 134.50)","[9.50, 19.50)","[48.50, 54.50)","[13.50, 17.50)","(-inf, 0.50)","(-inf, 0.50)","[69.50, 83.50)","(-inf, 3.50)","(-inf, 5.50)","[5.50, 6.50)","[17.50, 21.50)","(-inf, 0.50)","[59.50, inf)","(-inf, 0.50)","(-inf, 0.50)","(-inf, 0.50)","[47.50, 59.50)","[33.50, 64.50)","[2.50, 3.50)","[1.50, 2.50)","(-inf, 0.50)","[98.00, inf)"
0,"[67.50, 70.50)","[62.50, 91.50)","[1.50, 9.50)","[30.50, 41.50)","[21.50, 24.50)","(-inf, 0.50)","(-inf, 0.50)","[97.50, inf)",Special,"[6.50, inf)","[6.50, inf)","[21.50, 27.50)","[1.50, 2.50)","[24.50, 28.50)","(-inf, 0.50)","[0.50, 1.50)","[0.50, 1.50)","[23.50, 31.50)","[33.50, 64.50)","[7.50, 9.50)","[1.50, 2.50)","[0.50, 1.50)","[75.50, 80.50)"
0,"[75.50, 78.50)","[119.50, 134.50)","[9.50, 19.50)","[54.50, 64.50)","[13.50, 17.50)","(-inf, 0.50)","(-inf, 0.50)","[97.50, inf)",Special,"[6.50, inf)","[6.50, inf)","[13.50, 17.50)","(-inf, 0.50)","[52.50, 59.50)","(-inf, 0.50)","(-inf, 0.50)","(-inf, 0.50)","[47.50, 59.50)","[33.50, 64.50)","(-inf, 2.50)","[2.50, 3.50)","[0.50, 1.50)","[98.00, inf)"
1,"[65.50, 67.50)","[147.50, 169.50)","[1.50, 9.50)","[54.50, 64.50)","[11.50, 13.50)","[1.50, 2.50)","[1.50, inf)","[69.50, 83.50)","[46.50, inf)","[5.50, 6.50)","(-inf, 2.50)","[13.50, 17.50)","[2.50, 3.50)","[42.50, 46.50)","(-inf, 0.50)","[1.50, 3.50)","[2.50, 3.50)","[47.50, 59.50)",Special,"[2.50, 3.50)","[1.50, 2.50)","[0.50, 1.50)","[68.50, 73.50)"
1,"[65.50, 67.50)","[169.50, 184.50)","[1.50, 9.50)","[69.50, 74.50)","[24.50, 31.50)","[2.50, inf)","[1.50, inf)","[83.50, 88.50)","[8.50, 17.50)","[5.50, 6.50)","[2.50, 5.50)","[27.50, 41.50)","[1.50, 2.50)","(-inf, 24.50)","(-inf, 0.50)","[0.50, 1.50)","(-inf, 0.50)","[31.50, 37.50)","[85.50, inf)","[7.50, 9.50)","[1.50, 2.50)","[3.50, inf)","[60.50, 66.50)"
1,"[80.50, 84.50)","[147.50, 169.50)","[1.50, 9.50)","[81.50, 97.50)","[24.50, 31.50)","(-inf, 0.50)","(-inf, 0.50)","[97.50, inf)",Special,"[6.50, inf)","[6.50, inf)","[27.50, 41.50)","[0.50, 1.50)","[59.50, inf)","(-inf, 0.50)","[0.50, 1.50)","[0.50, 1.50)","(-inf, 6.50)","[64.50, 71.50)","(-inf, 2.50)","[2.50, 3.50)","[0.50, 1.50)","[60.50, 66.50)"
1,"[70.50, 73.50)","[184.50, 216.50)","(-inf, 1.50)","[81.50, 97.50)","[21.50, 24.50)","(-inf, 0.50)","(-inf, 0.50)","[95.50, 97.50)",Special,"[5.50, 6.50)","[5.50, 6.50)","[21.50, 27.50)","[2.50, 3.50)","(-inf, 24.50)","(-inf, 0.50)","[0.50, 1.50)","[0.50, 1.50)","[59.50, 78.50)","[64.50, 71.50)","[7.50, 9.50)","[2.50, 3.50)","[3.50, inf)","[87.50, 98.00)"
1,"[70.50, 73.50)","(-inf, 62.50)","[1.50, 9.50)","[30.50, 41.50)","[17.50, 21.50)","(-inf, 0.50)","(-inf, 0.50)","[97.50, inf)",Special,"[6.50, inf)","[6.50, inf)","[17.50, 21.50)","[3.50, 4.50)","[46.50, 52.50)","(-inf, 0.50)","(-inf, 0.50)","(-inf, 0.50)","[14.50, 23.50)","[33.50, 64.50)","[5.50, 7.50)","[3.50, 4.50)","(-inf, 0.50)","[68.50, 73.50)"
1,"[59.50, 63.50)","[169.50, 184.50)","[1.50, 9.50)","[48.50, 54.50)","(-inf, 5.50)","[0.50, 1.50)","[0.50, 1.50)","[97.50, inf)",Special,"[5.50, 6.50)","[6.50, inf)","(-inf, 8.50)","[1.50, 2.50)","[59.50, inf)","(-inf, 0.50)","[3.50, inf)","[3.50, inf)",Special,"[85.50, inf)","(-inf, 2.50)","[1.50, 2.50)",Special,"[73.50, 75.50)"
0,"[70.50, 73.50)","[263.50, 383.50)","[19.50, inf)","[97.50, 116.50)","[11.50, 13.50)","[0.50, 1.50)","[0.50, 1.50)","[91.50, 95.50)","[31.50, 46.50)","[5.50, 6.50)","(-inf, 2.50)","[13.50, 17.50)","(-inf, 0.50)","(-inf, 24.50)","(-inf, 0.50)","(-inf, 0.50)","(-inf, 0.50)","[59.50, 78.50)",Special,"[4.50, 5.50)",Special,"[1.50, 2.50)","[80.50, 87.50)"
0,"[67.50, 70.50)","[134.50, 147.50)","[1.50, 9.50)","[54.50, 64.50)","[17.50, 21.50)","[1.50, 2.50)","(-inf, 0.50)","[88.50, 91.50)","[8.50, 17.50)","[5.50, 6.50)","[2.50, 5.50)","[17.50, 21.50)","[3.50, 4.50)","[46.50, 52.50)","(-inf, 0.50)","(-inf, 0.50)","(-inf, 0.50)","[37.50, 47.50)","[85.50, inf)","[5.50, 7.50)","[1.50, 2.50)","[0.50, 1.50)","[80.50, 87.50)"
1,"[59.50, 63.50)","(-inf, 62.50)","[1.50, 9.50)","(-inf, 30.50)","[21.50, 24.50)","(-inf, 0.50)","(-inf, 0.50)","[97.50, inf)",Special,"[6.50, inf)","[6.50, inf)","[21.50, 27.50)","[4.50, inf)","[28.50, 35.50)","(-inf, 0.50)","[1.50, 3.50)","[1.50, 2.50)","[31.50, 37.50)","[71.50, 85.50)","[7.50, 9.50)","[3.50, 4.50)","[1.50, 2.50)","[68.50, 73.50)"
